main	1	1	0.0434782608695652	fill_color=blue
main	1001	1001	0.0488	fill_color=blue
main	2001	2001	0.0659047619047619	fill_color=blue
main	3001	3001	0.0715900527505652	fill_color=blue
main	4001	4001	0.0618042226487524	fill_color=blue
main	5001	5001	0.0471083875909613	fill_color=blue
main	6001	6001	0.0119922630560928	fill_color=blue
main	7001	7001	0.00235478806907378	fill_color=blue
main	8001	8001	0	fill_color=orange
main	9001	9001	-0.0015527950310559	fill_color=orange
main	10001	10001	0.00516077808654228	fill_color=blue
main	11001	11001	0.0230524642289348	fill_color=blue
main	12001	12001	0.0310015898251192	fill_color=blue
main	13001	13001	0.0411392405063291	fill_color=blue
main	14001	14001	0.0623538581449727	fill_color=blue
main	15001	15001	0.0381439244986237	fill_color=blue
main	16001	16001	0.0560125342734038	fill_color=blue
main	17001	17001	0.0496228662167527	fill_color=blue
main	18001	18001	0.0379032258064516	fill_color=blue
main	19001	19001	0.0255564715581204	fill_color=blue
main	20001	20001	0.0628980891719745	fill_color=blue
main	21001	21001	0.0305882352941176	fill_color=blue
main	22001	22001	0.0383884454580008	fill_color=blue
main	23001	23001	0.055472263868066	fill_color=blue
main	24001	24001	0.054399415845199	fill_color=blue
main	25001	25001	0.0511425462459195	fill_color=blue
main	26001	26001	0.0667152752460809	fill_color=blue
main	27001	27001	0.0705614567526555	fill_color=blue
main	28001	28001	0.0503265462927391	fill_color=blue
main	29001	29001	0.0618992695117263	fill_color=blue
main	30001	30001	0.0486776542736681	fill_color=blue
main	31001	31001	0.05	fill_color=blue
main	32001	32001	0.0419475655430712	fill_color=blue
main	33001	33001	0.0241545893719807	fill_color=blue
main	34001	34001	-0.00906344410876133	fill_color=orange
main	35001	35001	-0.0152091254752852	fill_color=orange
main	36001	36001	-0.0382513661202186	fill_color=orange
main	37001	37001	-0.0505127231295101	fill_color=orange
main	38001	38001	-0.0498084291187739	fill_color=orange
main	39001	39001	-0.0241145440844009	fill_color=orange
main	40001	40001	-0.0223107569721116	fill_color=orange
main	41001	41001	-0.0118110236220472	fill_color=orange
main	42001	42001	-0.00467289719626168	fill_color=orange
main	43001	43001	0.0419715055833654	fill_color=blue
main	44001	44001	0.0603613994617455	fill_color=blue
main	45001	45001	0.0653377630121816	fill_color=blue
main	46001	46001	0.0974990938745922	fill_color=blue
main	47001	47001	0.120822622107969	fill_color=blue
main	48001	48001	0.0983606557377049	fill_color=blue
main	49001	49001	0.0664192949907236	fill_color=blue
main	50001	50001	0.0628233555062823	fill_color=blue
main	51001	51001	0.0253353204172876	fill_color=blue
main	52001	52001	-0.00186358553857622	fill_color=orange
main	53001	53001	-0.013790532985464	fill_color=orange
main	54001	54001	0.00837138508371385	fill_color=blue
main	55001	55001	0.0148120015191796	fill_color=blue
main	56001	56001	0.0440545808966862	fill_color=blue
main	57001	57001	0.0653674380836378	fill_color=blue
main	58001	58001	0.0587761674718196	fill_color=blue
main	59001	59001	0.0404440919904837	fill_color=blue
main	60001	60001	0.0167120093276331	fill_color=blue
main	61001	61001	-0.00694444444444444	fill_color=orange
main	62001	62001	-0.0206489675516224	fill_color=orange
main	63001	63001	-0.0164533820840951	fill_color=orange
main	64001	64001	-0.00618406693343034	fill_color=orange
main	65001	65001	0.00912075884713608	fill_color=blue
main	66001	66001	0.00756211739287	fill_color=blue
main	67001	67001	0.00463127894549341	fill_color=blue
main	68001	68001	0.0151624548736462	fill_color=blue
main	69001	69001	0.0240349599417334	fill_color=blue
main	70001	70001	0.0340285400658617	fill_color=blue
main	71001	71001	0.0171720862257947	fill_color=blue
main	72001	72001	0.00835452233926626	fill_color=blue
main	73001	73001	0.0036101083032491	fill_color=blue
main	74001	74001	-0.0118833273316529	fill_color=orange
main	75001	75001	-0.0166064981949458	fill_color=orange
main	76001	76001	0.0295420974889217	fill_color=blue
main	77001	77001	0.0504428186368887	fill_color=blue
main	78001	78001	0.0451612903225806	fill_color=blue
main	79001	79001	0.0451270383010997	fill_color=blue
main	80001	80001	0.0287878787878788	fill_color=blue
main	81001	81001	-0.00223214285714286	fill_color=orange
main	82001	82001	-0.000775795190069822	fill_color=orange
main	83001	83001	0.0225872689938398	fill_color=blue
main	84001	84001	0.0475403059115337	fill_color=blue
main	85001	85001	0.064327485380117	fill_color=blue
main	86001	86001	0.0816326530612245	fill_color=blue
main	87001	87001	0.0704110704110704	fill_color=blue
main	88001	88001	0.0644783118405627	fill_color=blue
main	89001	89001	0.059190031152648	fill_color=blue
main	90001	90001	0.0620902429618203	fill_color=blue
main	91001	91001	0.0609156261823685	fill_color=blue
main	92001	92001	0.0808823529411765	fill_color=blue
main	93001	93001	0.0756363636363636	fill_color=blue
main	94001	94001	0.0751361161524501	fill_color=blue
main	95001	95001	0.0861694424330195	fill_color=blue
main	96001	96001	0.0914368650217707	fill_color=blue
main	97001	97001	0.0881704628949302	fill_color=blue
main	98001	98001	0.117842630217953	fill_color=blue
main	99001	99001	0.113737075332349	fill_color=blue
main	100001	100001	0.116415717958134	fill_color=blue
main	101001	101001	0.124163568773234	fill_color=blue
main	102001	102001	0.134852446768771	fill_color=blue
main	103001	103001	0.130271084337349	fill_color=blue
main	104001	104001	0.143822756289899	fill_color=blue
main	105001	105001	0.123941493456505	fill_color=blue
main	106001	106001	0.0892164468580295	fill_color=blue
main	107001	107001	0.0543352601156069	fill_color=blue
main	108001	108001	0.0378086419753086	fill_color=blue
main	109001	109001	0.0379054318093005	fill_color=blue
main	110001	110001	0.0283495145631068	fill_color=blue
main	111001	111001	0.0394069449863441	fill_color=blue
main	112001	112001	0.0545311887014516	fill_color=blue
main	113001	113001	0.0290196078431373	fill_color=blue
main	114001	114001	0.00425861401471158	fill_color=blue
main	115001	115001	0.00961908426317815	fill_color=blue
main	116001	116001	0.0133130467858501	fill_color=blue
main	117001	117001	0.0102700646633701	fill_color=blue
main	118001	118001	0.0394238059135709	fill_color=blue
main	119001	119001	0.0205635948210206	fill_color=blue
main	120001	120001	0.0200866482867271	fill_color=blue
main	121001	121001	0.0168429298864081	fill_color=blue
main	122001	122001	0.00903023164507263	fill_color=blue
main	123001	123001	-0.00665362035225049	fill_color=orange
main	124001	124001	0.0383111806098514	fill_color=blue
main	125001	125001	0.0514071294559099	fill_color=blue
main	126001	126001	0.0653076632691582	fill_color=blue
main	127001	127001	0.06706857573474	fill_color=blue
main	128001	128001	0.0754787833270747	fill_color=blue
main	129001	129001	0.0686907020872865	fill_color=blue
main	130001	130001	0.0548362528560548	fill_color=blue
main	131001	131001	0.0421170331718226	fill_color=blue
main	132001	132001	0.0557813077207241	fill_color=blue
main	133001	133001	0.0646616541353384	fill_color=blue
main	134001	134001	0.0511170011359334	fill_color=blue
main	135001	135001	0.0650842266462481	fill_color=blue
main	136001	136001	0.085098190219484	fill_color=blue
main	137001	137001	0.0547572815533981	fill_color=blue
main	138001	138001	0.0396946564885496	fill_color=blue
main	139001	139001	0.0372320421210982	fill_color=blue
main	140001	140001	0.0443942814145974	fill_color=blue
main	141001	141001	0.0312862108922364	fill_color=blue
main	142001	142001	0.0634488127676139	fill_color=blue
main	143001	143001	0.0763116057233704	fill_color=blue
main	144001	144001	0.0746987951807229	fill_color=blue
main	145001	145001	0.0556003223207091	fill_color=blue
main	146001	146001	0.0601443464314354	fill_color=blue
main	147001	147001	0.0263054574008638	fill_color=blue
main	148001	148001	0.0328068043742406	fill_color=blue
main	149001	149001	0.0236087689713322	fill_color=blue
main	150001	150001	0.0191637630662021	fill_color=blue
main	151001	151001	-0.0161290322580645	fill_color=orange
main	152001	152001	-0.0056980056980057	fill_color=orange
main	153001	153001	-0.0338345864661654	fill_color=orange
main	154001	154001	-0.0209986000933271	fill_color=orange
main	155001	155001	-0.0213573801613669	fill_color=orange
main	156001	156001	0.0120805369127517	fill_color=blue
main	157001	157001	0.0149764655541292	fill_color=blue
main	158001	158001	0.0143266475644699	fill_color=blue
main	159001	159001	0.00239234449760766	fill_color=blue
main	160001	160001	0.0193740685543964	fill_color=blue
main	161001	161001	0.0267459138187221	fill_color=blue
main	162001	162001	0.0471628592483419	fill_color=blue
main	163001	163001	0.0622222222222222	fill_color=blue
main	164001	164001	0.0899280575539568	fill_color=blue
main	165001	165001	0.0797366495976591	fill_color=blue
main	166001	166001	0.0635924135366307	fill_color=blue
main	167001	167001	0.0485584218512898	fill_color=blue
main	168001	168001	0.0464419475655431	fill_color=blue
main	169001	169001	0.0347432024169184	fill_color=blue
main	170001	170001	0.0624082232011747	fill_color=blue
main	171001	171001	0.0937052932761087	fill_color=blue
main	172001	172001	0.0687237026647966	fill_color=blue
main	173001	173001	0.0641482537419815	fill_color=blue
main	174001	174001	0.08	fill_color=blue
main	175001	175001	0.0468116476225581	fill_color=blue
main	176001	176001	0.00981873111782477	fill_color=blue
main	177001	177001	0.0256214149139579	fill_color=blue
main	178001	178001	0.0366043613707165	fill_color=blue
main	179001	179001	0.0114760585674713	fill_color=blue
main	180001	180001	0.0215940321947389	fill_color=blue
main	181001	181001	0.0571652310101801	fill_color=blue
main	182001	182001	0.0609804703068952	fill_color=blue
main	183001	183001	0.0391236306729265	fill_color=blue
main	184001	184001	0.0344294003868472	fill_color=blue
main	185001	185001	0.0375478927203065	fill_color=blue
main	186001	186001	0.00384615384615385	fill_color=blue
main	187001	187001	0.00570559147965006	fill_color=blue
main	188001	188001	0.00654097729896114	fill_color=blue
main	189001	189001	0.0305845915602013	fill_color=blue
main	190001	190001	0.0421094057457694	fill_color=blue
main	191001	191001	0.0661354581673307	fill_color=blue
main	192001	192001	0.0746150809317015	fill_color=blue
main	193001	193001	0.101928374655647	fill_color=blue
main	194001	194001	0.101415094339623	fill_color=blue
main	195001	195001	0.110320284697509	fill_color=blue
main	196001	196001	0.102987421383648	fill_color=blue
main	197001	197001	0.10820451843044	fill_color=blue
main	198001	198001	0.0958795562599049	fill_color=blue
main	199001	199001	0.0796529968454259	fill_color=blue
main	200001	200001	0.0673493501378496	fill_color=blue
main	201001	201001	0.0650058388478007	fill_color=blue
main	202001	202001	0.0699111626110467	fill_color=blue
main	203001	203001	0.070380127963869	fill_color=blue
main	204001	204001	0.0711111111111111	fill_color=blue
main	205001	205001	0.0732064421669107	fill_color=blue
main	206001	206001	0.0770917062477165	fill_color=blue
main	207001	207001	0.0767543859649123	fill_color=blue
main	208001	208001	0.0773273273273273	fill_color=blue
main	209001	209001	0.0755725190839695	fill_color=blue
main	210001	210001	0.0642060745866974	fill_color=blue
main	211001	211001	0.0697849867974349	fill_color=blue
main	212001	212001	0.0468571428571429	fill_color=blue
main	213001	213001	0.0529478032294405	fill_color=blue
main	214001	214001	0.0432493418578413	fill_color=blue
main	215001	215001	0.0372907153729072	fill_color=blue
main	216001	216001	0.00891127469972879	fill_color=blue
main	217001	217001	0.0144486692015209	fill_color=blue
main	218001	218001	-0.00192381685263563	fill_color=orange
main	219001	219001	-0.0108275328692962	fill_color=orange
main	220001	220001	-0.023574144486692	fill_color=orange
main	221001	221001	-0.00116867939228672	fill_color=orange
main	222001	222001	0.0297500991669972	fill_color=blue
main	223001	223001	0.0477682067345341	fill_color=blue
main	224001	224001	0.0924040720438528	fill_color=blue
main	225001	225001	0.14609375	fill_color=blue
main	226001	226001	0.159143075745983	fill_color=blue
main	227001	227001	0.136890951276102	fill_color=blue
main	228001	228001	0.114353312302839	fill_color=blue
main	229001	229001	0.0774116712981342	fill_color=blue
main	230001	230001	0.04971932638332	fill_color=blue
main	231001	231001	0.00323886639676113	fill_color=blue
main	232001	232001	-0.0202061855670103	fill_color=orange
main	233001	233001	-0.0156378600823045	fill_color=orange
